experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_3')",1,6,157904.28,143336.05,296.04596,143336.05,649.8594,761.015625,,529.78125
"host+('guest_1', 'guest_3')",1,7,162853.11,142836.12,295.45752,142836.12,813.2344,955.546875,,647.421875
"host+('guest_1', 'guest_3')",1,8,157651.38,142254.0,294.77124,142254.0,1006.25,1163.890625,,799.6875
"host+('guest_1', 'guest_3')",1,9,159087.16,141572.38,293.964,141572.38,1199.2344,1492.9375,,1002.0
"host+('guest_1', 'guest_3')",1,10,158069.58,140776.94,293.01965,140776.94,1487.8438,1817.5,,1187.015625
"host+('guest_1', 'guest_3')",1,11,157963.62,139850.38,291.9149,139850.38,1777.5781,2212.921875,,1433.03125
"host+('guest_1', 'guest_3')",1,12,155395.42,138777.94,290.6424,138777.94,2064.5312,2609.1875,,1679.78125
"host+('guest_1', 'guest_3')",1,13,152483.52,137542.7,289.20276,137542.7,2431.9062,3103.53125,,2005.703125
"host+('guest_1', 'guest_3')",1,14,169455.66,136121.78,287.54834,136121.78,2886.3438,3644.25,,2380.78125
"host+('guest_1', 'guest_3')",1,15,158230.73,134498.28,285.6489,134498.28,3480.9844,4311.6875,,2677.96875
"host+('guest_1', 'guest_3')",1,16,143466.92,132656.08,283.46576,132656.08,4032.4844,4918.984375,,3189.65625
"host+('guest_1', 'guest_3')",1,17,144977.48,130646.625,281.07178,130646.625,4713.0156,5679.484375,,3587.90625
"host+('guest_1', 'guest_3')",1,18,144501.17,128394.94,278.395,128394.94,5497.5625,6857.671875,,4052.875
"host+('guest_1', 'guest_3')",1,19,147142.47,125857.65,275.35336,125857.65,6166.289,7638.6015625,,4875.09375
"host+('guest_1', 'guest_3')",1,20,149451.77,123006.12,271.89722,123006.12,7002.0156,8575.9453125,,5095.4296875
"host+('guest_1', 'guest_3')",1,21,148264.58,119856.97,268.0478,119856.97,8055.8438,10157.890625,,5947.953125
"host+('guest_1', 'guest_3')",1,22,146485.42,116410.08,263.7931,116410.08,9422.68,11113.46875,,6527.5859375
"host+('guest_1', 'guest_3')",1,23,133717.73,112749.06,259.2949,112749.06,10570.148,12532.09375,,7067.34375
"host+('guest_1', 'guest_3')",1,24,133006.75,108873.56,254.52814,108873.56,11764.422,14175.3984375,,7911.453125
"host+('guest_1', 'guest_3')",1,25,123092.695,104777.87,249.43532,104777.87,13654.805,15572.765625,,8376.0546875
"host+('guest_1', 'guest_3')",1,26,129710.54,100540.9,244.0714,100540.9,14953.32,16395.7421875,,9392.6328125
"host+('guest_1', 'guest_3')",1,27,110871.44,96088.78,238.42241,96088.78,16743.89,18141.3359375,,9663.2421875
"host+('guest_1', 'guest_3')",1,28,105469.31,91592.02,232.65102,91592.02,18376.945,19908.2109375,,10393.34375
"host+('guest_1', 'guest_3')",1,29,101173.71,87134.95,226.74728,87134.95,20631.648,20887.8203125,,11374.9921875
"host+('guest_1', 'guest_3')",1,30,98966.79,82612.64,220.67735,82612.64,22420.148,21842.2265625,,11443.5703125
"host+('guest_1', 'guest_3')",1,31,98052.625,78061.63,214.5359,78061.63,24298.305,22667.140625,,11446.7421875
"host+('guest_1', 'guest_3')",1,32,86375.766,73547.95,208.55473,73547.95,27051.133,24807.3984375,,11512.21875
"host+('guest_1', 'guest_3')",1,33,86617.54,69304.19,202.85878,69304.19,28971.04,24783.0625,,11276.40625
"host+('guest_1', 'guest_3')",1,34,71476.69,65196.957,197.17339,65196.957,31818.324,25663.21484375,,11418.89453125
"host+('guest_1', 'guest_3')",1,35,100865.1,61359.96,191.50139,61359.96,33564.78,25776.34375,,11141.34375
"host+('guest_1', 'guest_3')",1,36,64719.695,57441.996,185.489,57441.996,36721.137,25283.01171875,,10526.54296875
"host+('guest_1', 'guest_3')",1,37,68741.01,54012.527,180.02989,54012.527,38360.965,26336.12109375,,10049.3359375
"host+('guest_1', 'guest_3')",1,38,57965.73,50914.926,174.78267,50914.926,42351.02,24789.06640625,,9966.6953125
"host+('guest_1', 'guest_3')",1,39,54576.88,48060.668,169.86223,48060.668,44391.95,24309.96484375,,8506.93359375
"host+('guest_1', 'guest_3')",1,40,55090.965,45367.15,164.97957,45367.15,46312.516,25327.0625,,8587.8828125
"host+('guest_1', 'guest_3')",1,41,48115.586,42730.695,160.09903,42730.695,49999.812,23783.609375,,8463.3515625
"host+('guest_1', 'guest_3')",1,42,46339.73,40225.977,155.35248,40225.977,52546.6,23152.66796875,,8640.453125
"host+('guest_1', 'guest_3')",1,43,42755.5,37760.56,150.43677,37760.56,54418.285,23465.49609375,,7612.5
"host+('guest_1', 'guest_3')",1,44,37700.855,35414.25,145.5508,35414.25,55078.977,24452.13671875,,7446.91796875
"host+('guest_1', 'guest_3')",1,45,41095.008,33123.066,140.68338,33123.066,59193.676,23964.046875,,6247.33984375
"host+('guest_1', 'guest_3')",1,46,38234.816,30704.54,135.50313,30704.54,61545.477,23600.4921875,,6703.38671875
"host+('guest_1', 'guest_3')",1,47,32590.535,28292.912,130.21416,28292.912,63079.406,23102.349609375,,6278.826171875
"host+('guest_1', 'guest_3')",1,48,29141.857,26060.83,125.01735,26060.83,65947.305,23354.052734375,,6946.603515625
"host+('guest_1', 'guest_3')",1,49,27603.576,23914.4,119.74766,23914.4,68211.0,23557.681640625,,6742.314453125
"host+('guest_1', 'guest_3')",1,50,26077.209,21870.855,114.44441,21870.855,69938.44,23357.21875,,6370.42578125
"host+('guest_1', 'guest_3')",1,51,22275.062,19882.588,109.0847,19882.588,73340.19,23196.591796875,,6250.251953125
"host+('guest_1', 'guest_3')",1,52,21655.496,18046.602,103.8129,18046.602,74619.36,23570.71875,,6344.310546875
"host+('guest_1', 'guest_3')",1,53,18008.752,16262.896,98.42538,16262.896,75657.5,23685.806640625,,6577.29296875
"host+('guest_1', 'guest_3')",1,54,17294.814,14663.675,93.30476,14663.675,74859.914,23352.44921875,,6476.1904296875
"host+('guest_1', 'guest_3')",1,55,15065.58,13165.896,88.274376,13165.896,77477.65,24676.056640625,,6360.376953125
"host+('guest_1', 'guest_3')",1,56,13110.681,11793.025,83.43719,11793.025,77598.83,24039.955078125,,6247.703125
"host+('guest_1', 'guest_3')",1,57,12314.692,10587.448,78.938576,10587.448,77731.94,23551.24609375,,6411.3212890625
"host+('guest_1', 'guest_3')",1,58,11020.432,9471.373,74.507835,9471.373,80444.18,24115.826171875,,6766.40625
"host+('guest_1', 'guest_3')",1,59,10216.86,8476.571,70.25796,8476.571,81019.02,24170.8203125,,6410.1630859375
"host+('guest_1', 'guest_3')",1,60,9120.273,7588.948,66.271675,7588.948,82685.18,25247.796875,,6681.0146484375
"host+('guest_1', 'guest_3')",1,61,7520.2764,6799.1504,62.54836,6799.1504,85027.445,24612.099609375,,6516.568359375
"host+('guest_1', 'guest_3')",1,62,7183.4326,6141.2783,59.284443,6141.2783,83736.38,23605.74609375,,6540.181640625
"host+('guest_1', 'guest_3')",1,63,6198.3706,5581.2964,56.422215,5581.2964,85786.83,25252.302734375,,6384.98974609375
"host+('guest_1', 'guest_3')",1,64,5932.184,5115.9844,53.99563,5115.9844,82785.41,25019.1953125,,6528.8564453125
"host+('guest_1', 'guest_3')",1,65,5633.848,4703.8696,51.867516,4703.8696,86293.19,24622.166015625,,6302.25341796875
"host+('guest_1', 'guest_3')",1,66,5147.861,4336.476,49.909416,4336.476,87917.305,24416.93359375,,6036.81103515625
"host+('guest_1', 'guest_3')",1,67,4515.4604,4049.8132,48.277424,4049.8132,87171.734,24956.779296875,,6614.4599609375
"host+('guest_1', 'guest_3')",1,68,4097.9663,3827.0747,46.90042,3827.0747,86134.61,25169.984375,,6593.51513671875
"host+('guest_1', 'guest_3')",1,69,3978.0447,3644.11,45.70726,3644.11,86474.14,25485.216796875,,6201.0048828125
"host+('guest_1', 'guest_3')",1,70,3801.0366,3489.8,44.65418,3489.8,87017.94,26157.763671875,,6574.193359375
"host+('guest_1', 'guest_3')",1,71,3738.672,3360.284,43.766994,3360.284,87235.22,26496.12109375,,6356.9345703125
"host+('guest_1', 'guest_3')",1,72,3642.8438,3245.8923,42.985382,3245.8923,88191.4,25856.849609375,,6307.5625
"host+('guest_1', 'guest_3')",1,73,3561.8652,3139.9111,42.25963,3139.9111,88716.41,25968.5078125,,6465.4765625
"host+('guest_1', 'guest_3')",1,74,3608.653,3042.3918,41.59369,3042.3918,87946.83,26055.33984375,,6361.953125
"host+('guest_1', 'guest_3')",1,75,3504.3342,2951.5095,41.012016,2951.5095,87602.89,26591.671875,,6306.7255859375
"host+('guest_1', 'guest_3')",1,76,3183.66,2866.8833,40.472103,2866.8833,86699.47,25766.04296875,,6209.93310546875
"host+('guest_1', 'guest_3')",1,77,3195.3657,2788.03,39.910034,2788.03,88399.35,26522.1875,,6077.42578125
"host+('guest_1', 'guest_3')",1,78,3103.6306,2711.6763,39.31809,2711.6763,87717.21,26927.0625,,6401.65771484375
"host+('guest_1', 'guest_3')",1,79,2956.1948,2637.6335,38.7239,2637.6335,88534.82,27207.240234375,,6172.693359375
"host+('guest_1', 'guest_3')",1,80,2934.982,2565.568,38.149956,2565.568,84696.85,27139.2578125,,6240.10546875
"host+('guest_1', 'guest_3')",1,81,2795.7324,2496.706,37.610188,2496.706,90403.34,27071.4296875,,6397.6708984375
"host+('guest_1', 'guest_3')",1,82,2749.052,2432.7502,37.08094,2432.7502,88292.41,27145.517578125,,6025.1513671875
"host+('guest_1', 'guest_3')",1,83,2731.6287,2370.7305,36.554054,2370.7305,85998.2,27296.7734375,,6151.255859375
"host+('guest_1', 'guest_3')",1,84,2725.3884,2309.7905,36.03979,2309.7905,89640.6,27537.93359375,,5905.09033203125
"host+('guest_1', 'guest_3')",1,85,2531.739,2249.681,35.541523,2249.681,90167.68,26591.224609375,,6274.37890625
"host+('guest_1', 'guest_3')",1,86,2659.8613,2191.1353,35.039116,2191.1353,86517.38,28050.388671875,,5869.31591796875
"host+('guest_1', 'guest_3')",1,87,2499.769,2131.6885,34.511997,2131.6885,88710.375,29099.36328125,,6002.439453125
"host+('guest_1', 'guest_3')",1,88,2451.4077,2072.271,33.963104,2072.271,86807.305,28314.14453125,,5622.49755859375
"host+('guest_1', 'guest_3')",1,89,2517.1191,2013.8076,33.40194,2013.8076,84167.88,28305.59765625,,5888.36572265625
"host+('guest_1', 'guest_3')",1,90,2281.5977,1956.6149,32.86834,1956.6149,86306.43,27983.39453125,,5513.48095703125
"host+('guest_1', 'guest_3')",1,91,2180.2979,1901.0795,32.353245,1901.0795,89724.5,27495.421875,,5483.44189453125
"host+('guest_1', 'guest_3')",1,92,2074.0146,1845.5509,31.840347,1845.5509,90045.62,28581.83203125,,5678.69482421875
"host+('guest_1', 'guest_3')",1,93,2242.6362,1792.1212,31.308851,1792.1212,87793.55,28820.333984375,,5607.53857421875
"host+('guest_1', 'guest_3')",1,94,2067.9802,1740.0345,30.802013,1740.0345,87078.06,29493.11328125,,5457.99462890625
"host+('guest_1', 'guest_3')",1,95,1986.476,1686.6495,30.279737,1686.6495,87178.516,30090.078125,,5372.43896484375
"host+('guest_1', 'guest_3')",1,96,1931.5353,1635.3696,29.752556,1635.3696,87464.44,29117.099609375,,5210.4697265625
"host+('guest_1', 'guest_3')",1,97,1913.3639,1587.7665,29.239021,1587.7665,88271.39,30004.423828125,,5223.27880859375
"host+('guest_1', 'guest_3')",1,98,1818.763,1541.7917,28.75722,1541.7917,86587.51,29941.53515625,,4920.8525390625
"host+('guest_1', 'guest_3')",1,99,1751.8535,1496.8263,28.271002,1496.8263,87133.41,30116.83203125,,5059.646484375
"host+('guest_1', 'guest_3')",1,100,1900.4062,1452.1128,27.795324,1452.1128,88704.75,29950.630859375,,4805.68603515625
"host+('guest_2', 'guest_3')",1,1,159689.95,144880.94,297.843,144880.94,110.921875,,272.75,96.296875
"host+('guest_2', 'guest_3')",1,2,170012.67,144562.47,297.47952,144562.47,198.17188,,391.59375,166.8125
"host+('guest_2', 'guest_3')",1,3,180171.67,144212.19,297.0792,144212.19,310.42188,,549.078125,257.296875
"host+('guest_2', 'guest_3')",1,4,159565.92,143821.5,296.6308,143821.5,432.28125,,692.78125,345.359375
"host+('guest_2', 'guest_3')",1,5,174783.34,143381.27,296.12268,143381.27,577.25,,897.5,478.75
"host+('guest_2', 'guest_3')",1,6,178863.75,142872.16,295.53397,142872.16,720.40625,,1116.34375,608.109375
"host+('guest_2', 'guest_3')",1,7,168988.33,142282.77,294.85074,142282.77,862.5,,1361.75,740.15625
"host+('guest_2', 'guest_3')",1,8,180253.67,141601.1,294.05646,141601.1,1064.6094,,1637.390625,941.828125
"host+('guest_2', 'guest_3')",1,9,163421.84,140815.95,293.13742,140815.95,1306.9688,,2014.1875,1140.8125
"host+('guest_2', 'guest_3')",1,10,164860.0,139902.02,292.05908,139902.02,1515.8125,,2407.78125,1369.984375
"host+('guest_2', 'guest_3')",1,11,153302.64,138847.66,290.81802,138847.66,1792.0,,2882.390625,1590.828125
"host+('guest_2', 'guest_3')",1,12,156634.53,137657.52,289.4363,137657.52,2089.3438,,3310.171875,1962.46875
"host+('guest_2', 'guest_3')",1,13,163630.36,136298.66,287.86267,136298.66,2536.4375,,4145.484375,2295.296875
"host+('guest_2', 'guest_3')",1,14,152740.03,134725.83,286.03333,134725.83,2876.7812,,4530.078125,2680.4375
"host+('guest_2', 'guest_3')",1,15,153941.8,132973.12,283.9766,132973.12,3381.5625,,5401.0625,3154.375
"host+('guest_2', 'guest_3')",1,16,143868.27,131019.33,281.68747,131019.33,3884.9219,,6121.8125,3546.1875
"host+('guest_2', 'guest_3')",1,17,141450.55,128891.695,279.19226,128891.695,4451.039,,7088.7265625,4047.1640625
"host+('guest_2', 'guest_3')",1,18,142045.1,126507.086,276.39517,126507.086,5236.2734,,8035.6328125,4532.9609375
"host+('guest_2', 'guest_3')",1,19,140275.03,123868.695,273.27756,123868.695,5846.1484,,8922.2109375,5360.984375
"host+('guest_2', 'guest_3')",1,20,153374.28,120929.74,269.81168,120929.74,6756.3906,,10219.7109375,5655.8984375
"host+('guest_2', 'guest_3')",1,21,133416.38,117659.65,265.88907,117659.65,7886.6406,,11278.1328125,6546.0390625
"host+('guest_2', 'guest_3')",1,22,125901.695,114192.84,261.6492,114192.84,8924.969,,13133.6953125,7355.640625
"host+('guest_2', 'guest_3')",1,23,132768.9,110571.586,257.2254,110571.586,9938.836,,14097.5,7871.2265625
"host+('guest_2', 'guest_3')",1,24,127619.36,106641.13,252.36697,106641.13,11485.125,,15145.96875,8812.359375
"host+('guest_2', 'guest_3')",1,25,117322.87,102491.65,247.12364,102491.65,12635.977,,17485.9921875,9457.5234375
"host+('guest_2', 'guest_3')",1,26,110499.555,98182.234,241.58261,98182.234,14186.758,,18363.6875,10041.90625
"host+('guest_2', 'guest_3')",1,27,111585.52,93795.24,235.87845,93795.24,15790.016,,20126.6015625,10919.2578125
"host+('guest_2', 'guest_3')",1,28,111933.35,89268.73,230.01538,89268.73,17904.398,,21508.765625,10695.3515625
"host+('guest_2', 'guest_3')",1,29,107015.484,84550.83,223.78078,84550.83,19326.414,,22390.015625,11842.03125
"host+('guest_2', 'guest_3')",1,30,93106.36,79881.695,217.49498,79881.695,21615.016,,23238.3828125,11803.0859375
"host+('guest_2', 'guest_3')",1,31,88193.766,75271.77,211.20508,75271.77,23976.812,,25306.9609375,12814.5859375
"host+('guest_2', 'guest_3')",1,32,80017.62,70782.4,204.84818,70782.4,26148.844,,25968.484375,12823.5078125
"host+('guest_2', 'guest_3')",1,33,76363.984,66518.42,198.68501,66518.42,28282.938,,26128.453125,12870.78125
"host+('guest_2', 'guest_3')",1,34,71966.164,62487.32,192.6527,62487.32,30505.25,,26827.25,12538.5859375
"host+('guest_2', 'guest_3')",1,35,69253.836,58593.555,186.59598,58593.555,33382.758,,26999.0703125,12186.109375
"host+('guest_2', 'guest_3')",1,36,64495.04,54848.184,180.48239,54848.184,35521.63,,27581.31640625,11659.43359375
"host+('guest_2', 'guest_3')",1,37,59334.25,51251.15,174.43071,51251.15,37320.844,,27062.0546875,11673.2421875
"host+('guest_2', 'guest_3')",1,38,55323.62,47898.168,168.59758,47898.168,40237.926,,26502.05859375,10958.51953125
"host+('guest_2', 'guest_3')",1,39,56360.426,44664.695,162.7705,44664.695,43298.89,,27231.9609375,9946.31640625
"host+('guest_2', 'guest_3')",1,40,50605.605,41520.1,156.86604,41520.1,46460.04,,26996.5234375,9468.7890625
"host+('guest_2', 'guest_3')",1,41,46270.43,38528.766,151.01675,38528.766,48608.977,,26473.5703125,9723.28515625
"host+('guest_2', 'guest_3')",1,42,40661.375,35661.0,145.20482,35661.0,51034.836,,25660.1640625,8374.953125
"host+('guest_2', 'guest_3')",1,43,40804.74,32988.184,139.50926,32988.184,54884.363,,26094.09375,8502.67578125
"host+('guest_2', 'guest_3')",1,44,38842.78,30287.092,133.55467,30287.092,56055.65,,25924.896484375,7957.998046875
"host+('guest_2', 'guest_3')",1,45,34179.59,27628.379,127.582466,27628.379,59620.48,,26640.078125,7534.078125
"host+('guest_2', 'guest_3')",1,46,29901.371,25138.89,121.652306,25138.89,61506.57,,25856.81640625,7210.94140625
"host+('guest_2', 'guest_3')",1,47,29168.297,22789.701,115.7254,22789.701,62859.805,,24995.216796875,7309.994140625
"host+('guest_2', 'guest_3')",1,48,25287.17,20517.729,109.74917,20517.729,66618.73,,26385.505859375,6464.482421875
"host+('guest_2', 'guest_3')",1,49,22671.271,18414.39,103.9236,18414.39,68254.68,,26555.1953125,6385.91796875
"host+('guest_2', 'guest_3')",1,50,20021.11,16394.264,98.0398,16394.264,69218.07,,27012.712890625,6925.642578125
"host+('guest_2', 'guest_3')",1,51,17679.576,14511.291,92.179756,14511.291,73083.85,,26630.740234375,6296.376953125
"host+('guest_2', 'guest_3')",1,52,15350.933,12823.927,86.628876,12823.927,73853.195,,27231.98828125,6320.0712890625
"host+('guest_2', 'guest_3')",1,53,14663.354,11242.49,81.08549,11242.49,74920.484,,27246.009765625,6939.658203125
"host+('guest_2', 'guest_3')",1,54,11807.903,9803.035,75.67042,9803.035,76310.81,,26643.37890625,6510.939453125
"host+('guest_2', 'guest_3')",1,55,10074.942,8547.581,70.56002,8547.581,78263.44,,26858.20703125,6183.8671875
"host+('guest_2', 'guest_3')",1,56,9405.092,7470.756,65.90471,7470.756,77290.305,,26506.744140625,6204.5576171875
"host+('guest_2', 'guest_3')",1,57,7636.9463,6511.4385,61.56571,6511.4385,79854.89,,27485.9765625,6180.1904296875
"host+('guest_2', 'guest_3')",1,58,6680.945,5692.7397,57.56263,5692.7397,83327.695,,27727.607421875,6023.85498046875
"host+('guest_2', 'guest_3')",1,59,6103.7935,5003.324,53.966774,5003.324,83191.11,,27564.802734375,5915.87109375
"host+('guest_2', 'guest_3')",1,60,5384.417,4405.244,50.633514,4405.244,84489.6,,27719.12109375,5969.943359375
"host+('guest_2', 'guest_3')",1,61,4641.959,3914.3315,47.77366,3914.3315,84219.71,,28112.736328125,5686.05712890625
"host+('guest_2', 'guest_3')",1,62,4226.8936,3511.7468,45.195797,3511.7468,83834.16,,28410.953125,5550.384765625
"host+('guest_2', 'guest_3')",1,63,3682.1985,3190.3513,42.96137,3190.3513,85919.91,,27467.68359375,5584.361328125
"host+('guest_2', 'guest_3')",1,64,3350.241,2936.5789,41.12614,2936.5789,83904.38,,28429.91015625,5698.7880859375
"host+('guest_2', 'guest_3')",1,65,3179.6936,2731.594,39.594357,2731.594,84609.33,,27112.263671875,5523.64453125
"host+('guest_2', 'guest_3')",1,66,2896.174,2575.9526,38.306355,2575.9526,84282.36,,28264.9375,5726.99267578125
"host+('guest_2', 'guest_3')",1,67,2812.5825,2463.1514,37.397697,2463.1514,87533.8,,28796.38671875,5607.53857421875
"host+('guest_2', 'guest_3')",1,68,2744.7368,2379.1008,36.773655,2379.1008,83147.336,,29592.271484375,5428.4814453125
"host+('guest_2', 'guest_3')",1,69,2509.1335,2317.7883,36.28991,2317.7883,84028.305,,28660.220703125,5435.9052734375
"host+('guest_2', 'guest_3')",1,70,2494.341,2272.0981,35.87091,2272.0981,86710.74,,29120.44140625,5389.20068359375
"host+('guest_2', 'guest_3')",1,71,2299.61,2230.486,35.492893,2230.486,85307.32,,30846.013671875,5184.9609375
"host+('guest_2', 'guest_3')",1,72,2393.3591,2200.8367,35.212456,2200.8367,84921.31,,28847.25,5374.9189453125
"host+('guest_2', 'guest_3')",1,73,2391.5413,2175.9836,34.981472,2175.9836,87223.32,,29232.81640625,5268.8466796875
"host+('guest_2', 'guest_3')",1,74,2272.5745,2151.7974,34.754017,2151.7974,88110.94,,30840.11328125,5498.96826171875
"host+('guest_2', 'guest_3')",1,75,2491.8706,2131.802,34.56071,2131.802,86336.51,,29450.673828125,5217.9990234375
"host+('guest_2', 'guest_3')",1,76,2381.0437,2115.9763,34.454983,2115.9763,86478.38,,30367.380859375,5232.6669921875
"host+('guest_2', 'guest_3')",1,77,2294.2537,2102.0244,34.383076,2102.0244,88794.016,,30674.51171875,5074.2578125
"host+('guest_2', 'guest_3')",1,78,2351.4856,2083.8494,34.273777,2083.8494,84520.52,,30986.154296875,4782.8232421875
"host+('guest_2', 'guest_3')",1,79,2427.8772,2069.811,34.178867,2069.811,86105.78,,31607.373046875,4762.07373046875
"host+('guest_2', 'guest_3')",1,80,2226.862,2058.2922,34.12184,2058.2922,85219.664,,31261.9765625,4992.720703125
"host+('guest_2', 'guest_3')",1,81,2184.0676,2049.0715,34.045677,2049.0715,87477.945,,30853.302734375,4927.8642578125
"host+('guest_2', 'guest_3')",1,82,2163.7405,2036.1876,33.930332,2036.1876,87218.35,,30867.81640625,4724.748046875
"host+('guest_2', 'guest_3')",1,83,2206.2317,2018.1868,33.762096,2018.1868,83114.6,,30918.015625,4674.810546875
"host+('guest_2', 'guest_3')",1,84,2057.3577,2005.713,33.67036,2005.713,84588.07,,32056.755859375,4616.15869140625
"host+('guest_2', 'guest_3')",1,85,2200.7927,1987.9272,33.513924,1987.9272,82357.34,,31718.029296875,4744.63037109375
"host+('guest_2', 'guest_3')",1,86,2140.1938,1966.522,33.328896,1966.522,86892.27,,31633.115234375,4570.3955078125
"host+('guest_2', 'guest_3')",1,87,2137.7708,1945.8754,33.140186,1945.8754,86336.25,,31666.6953125,4561.6953125
"host+('guest_2', 'guest_3')",1,88,2050.38,1929.8544,33.028515,1929.8544,85850.28,,32572.521484375,4389.83349609375
"host+('guest_2', 'guest_3')",1,89,2089.1487,1918.8535,33.01918,1918.8535,85385.18,,32666.505859375,4390.6376953125
"host+('guest_2', 'guest_3')",1,90,2077.138,1909.1971,33.01896,1909.1971,86800.14,,31723.759765625,4189.55224609375
"host+('guest_2', 'guest_3')",1,91,2073.0393,1896.008,32.93966,1896.008,85914.97,,34184.94921875,4218.4833984375
"host+('guest_2', 'guest_3')",1,92,2045.5602,1880.3777,32.815605,1880.3777,83689.79,,33102.0859375,4006.587646484375
"host+('guest_2', 'guest_3')",1,93,2021.0168,1864.759,32.65055,1864.759,84373.055,,32455.509765625,4008.625732421875
"host+('guest_2', 'guest_3')",1,94,1941.0339,1845.841,32.48271,1845.841,83245.63,,32864.76171875,4063.48388671875
"host+('guest_2', 'guest_3')",1,95,1910.1088,1826.495,32.31484,1826.495,85938.555,,33023.5859375,3890.21240234375
"host+('guest_2', 'guest_3')",1,96,1955.9608,1808.7035,32.141754,1808.7035,86515.06,,33244.63671875,3922.33837890625
"host+('guest_2', 'guest_3')",1,97,1890.9006,1794.9435,31.994476,1794.9435,85075.27,,33053.0625,3963.54638671875
"host+('guest_2', 'guest_3')",1,98,1885.8317,1783.2,31.898745,1783.2,86695.41,,33791.80859375,3813.496337890625
"host+('guest_2', 'guest_3')",1,99,1950.873,1771.4851,31.831005,1771.4851,86070.625,,34176.7578125,3735.164306640625
"host+('guest_2', 'guest_3')",1,100,1850.508,1761.1753,31.74687,1761.1753,86653.37,,34248.06640625,3779.63671875
