experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_3')",1,7,177754.0,142366.72,294.96408,142366.72,1098.9688,1225.578125,,607.71875
"host+('guest_1', 'guest_3')",1,8,156114.58,141705.97,294.18948,141705.97,1305.5312,1558.390625,,772.34375
"host+('guest_1', 'guest_3')",1,9,164423.02,140941.77,293.28613,140941.77,1560.1719,1842.75,,924.40625
"host+('guest_1', 'guest_3')",1,10,169684.66,140040.56,292.21204,140040.56,1825.3281,2188.4375,,1124.609375
"host+('guest_1', 'guest_3')",1,11,166638.58,138987.64,290.95795,138987.64,2243.3281,2516.375,,1406.09375
"host+('guest_1', 'guest_3')",1,12,149184.61,137780.62,289.52417,137780.62,2642.6719,3129.25,,1707.9375
"host+('guest_1', 'guest_3')",1,13,154223.45,136435.7,287.94778,136435.7,2955.5312,3562.1875,,2069.265625
"host+('guest_1', 'guest_3')",1,14,160468.8,134875.34,286.10434,134875.34,3515.2656,4326.34375,,2426.109375
"host+('guest_1', 'guest_3')",1,15,152213.61,133095.52,283.9842,133095.52,4081.4531,4982.75,,2792.125
"host+('guest_1', 'guest_3')",1,16,146170.14,131097.62,281.5856,131097.62,4582.922,6019.59375,,3254.828125
"host+('guest_1', 'guest_3')",1,17,148275.05,128878.04,278.91162,128878.04,5293.0547,6676.0234375,,3771.8203125
"host+('guest_1', 'guest_3')",1,18,153735.2,126360.18,275.86536,126360.18,6140.5234,7749.4296875,,4372.296875
"host+('guest_1', 'guest_3')",1,19,136597.58,123563.18,272.4462,123563.18,6967.25,8829.4140625,,4893.3671875
"host+('guest_1', 'guest_3')",1,20,134616.0,120580.32,268.76624,120580.32,7897.5703,10223.8125,,5486.8671875
"host+('guest_1', 'guest_3')",1,21,138733.5,117375.11,264.7577,117375.11,8774.336,11315.7578125,,6256.8984375
"host+('guest_1', 'guest_3')",1,22,127508.305,113915.805,260.4847,113915.805,9971.281,12723.3046875,,6944.5625
"host+('guest_1', 'guest_3')",1,23,123249.94,110273.06,256.00195,110273.06,11165.422,14000.03125,,7489.09375
"host+('guest_1', 'guest_3')",1,24,123855.82,106402.54,251.1713,106402.54,12666.9375,15279.609375,,8210.109375
"host+('guest_1', 'guest_3')",1,25,119866.39,102358.28,246.07414,102358.28,14075.852,16392.3203125,,9215.2265625
"host+('guest_1', 'guest_3')",1,26,116262.336,98154.53,240.74014,98154.53,15360.742,17618.8359375,,9137.6640625
"host+('guest_1', 'guest_3')",1,27,108430.945,93764.64,235.16412,93764.64,16715.54,19454.6640625,,10445.546875
"host+('guest_1', 'guest_3')",1,28,101926.3,89310.32,229.393,89310.32,19003.383,19545.78125,,10815.6640625
"host+('guest_1', 'guest_3')",1,29,98150.414,84899.29,223.60138,84899.29,20790.312,21914.2421875,,11648.0
"host+('guest_1', 'guest_3')",1,30,92313.37,80535.45,217.89632,80535.45,23239.68,21922.8828125,,11679.0078125
"host+('guest_1', 'guest_3')",1,31,91505.37,76221.445,212.29715,76221.445,24974.46,23157.53125,,11640.1875
"host+('guest_1', 'guest_3')",1,32,84307.96,72075.89,206.83955,72075.89,27252.79,23818.4453125,,11921.3046875
"host+('guest_1', 'guest_3')",1,33,76054.81,68097.74,201.39964,68097.74,28933.875,24672.1328125,,11780.125
"host+('guest_1', 'guest_3')",1,34,80175.23,64365.797,195.9586,64365.797,31084.812,23631.46875,,11605.9375
"host+('guest_1', 'guest_3')",1,35,78861.06,60692.664,190.49423,60692.664,34584.195,24930.21875,,11043.8125
"host+('guest_1', 'guest_3')",1,36,63745.902,57215.332,185.18571,57215.332,36955.34,24536.45703125,,10216.05859375
"host+('guest_1', 'guest_3')",1,37,67054.97,54115.28,180.15346,54115.28,39976.688,23894.5234375,,9596.0
"host+('guest_1', 'guest_3')",1,38,57023.9,51039.195,175.01945,51039.195,41846.86,23568.1953125,,10212.921875
"host+('guest_1', 'guest_3')",1,39,58858.34,48205.33,170.16435,48205.33,44746.54,23435.078125,,8586.453125
"host+('guest_1', 'guest_3')",1,40,49486.273,45383.953,165.18483,45383.953,46437.9,23250.1328125,,8692.80078125
"host+('guest_1', 'guest_3')",1,41,46943.188,42729.914,160.31181,42729.914,50242.797,22605.37890625,,8295.57421875
"host+('guest_1', 'guest_3')",1,42,51842.438,40160.0,155.39674,40160.0,52431.875,22244.52734375,,7685.2109375
"host+('guest_1', 'guest_3')",1,43,44739.2,37448.465,150.16164,37448.465,55010.363,21506.49609375,,7563.41796875
"host+('guest_1', 'guest_3')",1,44,39503.062,34821.18,144.86879,34821.18,58421.68,22191.09375,,6919.84375
"host+('guest_1', 'guest_3')",1,45,37322.426,32279.117,139.52032,32279.117,60185.773,22009.8359375,,7210.15234375
"host+('guest_1', 'guest_3')",1,46,33187.87,29797.365,134.009,29797.365,61759.773,21437.439453125,,7777.689453125
"host+('guest_1', 'guest_3')",1,47,32418.584,27432.994,128.50777,27432.994,63926.156,21321.603515625,,6746.251953125
"host+('guest_1', 'guest_3')",1,48,37009.79,25083.547,122.81605,25083.547,68033.4,21609.4453125,,6937.6015625
"host+('guest_1', 'guest_3')",1,49,26956.615,22604.566,116.53319,22604.566,69467.03,21495.69140625,,6732.337890625
"host+('guest_1', 'guest_3')",1,50,25487.607,20398.918,110.64617,20398.918,70004.67,21291.66015625,,7043.345703125
"host+('guest_1', 'guest_3')",1,51,20232.145,18328.738,104.7854,18328.738,73936.234,21871.66015625,,6867.18359375
"host+('guest_1', 'guest_3')",1,52,18097.479,16540.275,99.411156,16540.275,75917.75,21902.271484375,,7058.8515625
"host+('guest_1', 'guest_3')",1,53,16441.857,14953.084,94.39209,14953.084,76693.05,21316.623046875,,7448.4609375
"host+('guest_1', 'guest_3')",1,54,15068.474,13515.519,89.50542,13515.519,77705.5,22830.95703125,,7045.8505859375
"host+('guest_1', 'guest_3')",1,55,13782.644,12189.389,84.813644,12189.389,79350.305,22070.212890625,,7220.662109375
"host+('guest_1', 'guest_3')",1,56,12898.727,10969.162,80.24059,10969.162,80157.97,21774.375,,7461.326171875
"host+('guest_1', 'guest_3')",1,57,10932.284,9845.3125,75.814674,9845.3125,83157.56,21916.17578125,,6954.314453125
"host+('guest_1', 'guest_3')",1,58,9854.914,8877.514,71.80676,8877.514,80924.57,22342.29296875,,6815.982421875
"host+('guest_1', 'guest_3')",1,59,8803.776,8045.1943,68.21066,8045.1943,83370.84,23113.64453125,,7206.041015625
"host+('guest_1', 'guest_3')",1,60,7872.8745,7321.5303,64.87052,7321.5303,83395.23,21887.66796875,,7466.9296875
"host+('guest_1', 'guest_3')",1,61,7379.5435,6692.1567,61.895245,6692.1567,85140.45,22901.75,,7160.89111328125
"host+('guest_1', 'guest_3')",1,62,6983.37,6166.21,59.340515,6166.21,86464.46,22862.7578125,,7224.087890625
"host+('guest_1', 'guest_3')",1,63,6467.4956,5712.989,57.03918,5712.989,88795.7,22853.44140625,,7119.83447265625
"host+('guest_1', 'guest_3')",1,64,5964.6675,5315.9536,55.03836,5315.9536,85636.76,22189.4140625,,7282.36279296875
"host+('guest_1', 'guest_3')",1,65,6013.72,4965.5225,53.208614,4965.5225,86193.55,22210.171875,,7453.4296875
"host+('guest_1', 'guest_3')",1,66,5724.3813,4662.656,51.58587,4662.656,87688.07,23733.634765625,,7516.62060546875
"host+('guest_1', 'guest_3')",1,67,4770.3643,4412.686,50.181618,4412.686,84568.586,23367.64453125,,7390.94482421875
"host+('guest_1', 'guest_3')",1,68,4666.312,4202.1353,48.91558,4202.1353,89256.05,23318.359375,,7468.17138671875
"host+('guest_1', 'guest_3')",1,69,4541.2163,4026.781,47.84602,4026.781,87576.445,24130.490234375,,7270.0341796875
"host+('guest_1', 'guest_3')",1,70,4409.824,3874.5488,46.87851,3874.5488,88381.35,24666.666015625,,7333.6787109375
"host+('guest_1', 'guest_3')",1,71,4249.9224,3741.8364,46.026237,3741.8364,85949.84,24046.529296875,,7225.51806640625
"host+('guest_1', 'guest_3')",1,72,3944.687,3624.0383,45.268093,3624.0383,90091.41,23908.61328125,,7332.349609375
"host+('guest_1', 'guest_3')",1,73,3777.2512,3517.423,44.59709,3517.423,87139.77,24921.00390625,,7412.2958984375
"host+('guest_1', 'guest_3')",1,74,4201.655,3419.1777,43.983574,3419.1777,85610.266,23725.30078125,,7328.0048828125
"host+('guest_1', 'guest_3')",1,75,3766.2012,3323.8987,43.378593,3323.8987,86069.22,25082.80859375,,6775.2275390625
"host+('guest_1', 'guest_3')",1,76,3701.2292,3233.778,42.807095,3233.778,89049.82,24338.439453125,,7263.3154296875
"host+('guest_1', 'guest_3')",1,77,3543.793,3147.181,42.21803,3147.181,84609.92,24415.625,,7251.853515625
"host+('guest_1', 'guest_3')",1,78,3682.4998,3065.7734,41.65642,3065.7734,87983.18,24684.517578125,,7231.1845703125
"host+('guest_1', 'guest_3')",1,79,3740.9683,2984.26,41.067345,2984.26,89707.24,24709.98046875,,7151.32421875
"host+('guest_1', 'guest_3')",1,80,3260.8125,2900.6968,40.43738,2900.6968,88659.24,24317.43359375,,7152.69091796875
"host+('guest_1', 'guest_3')",1,81,3262.4106,2821.9448,39.82619,2821.9448,87312.836,25435.740234375,,6842.39013671875
"host+('guest_1', 'guest_3')",1,82,3114.0396,2744.9404,39.23252,2744.9404,89486.13,25196.74609375,,7011.6884765625
"host+('guest_1', 'guest_3')",1,83,3290.0671,2669.703,38.620228,2669.703,88961.914,25294.740234375,,7155.75390625
"host+('guest_1', 'guest_3')",1,84,2935.4543,2591.8982,37.98902,2591.8982,89329.32,25258.2890625,,7126.90625
"host+('guest_1', 'guest_3')",1,85,3087.4478,2514.5366,37.331184,2514.5366,87003.234,24804.736328125,,6986.70361328125
"host+('guest_1', 'guest_3')",1,86,2770.222,2440.4932,36.725018,2440.4932,87631.484,26001.57421875,,7072.830078125
"host+('guest_1', 'guest_3')",1,87,2941.6934,2368.8154,36.139286,2368.8154,87155.44,26069.03125,,6878.8056640625
"host+('guest_1', 'guest_3')",1,88,2639.015,2298.57,35.557034,2298.57,86947.55,26072.9765625,,6972.8603515625
"host+('guest_1', 'guest_3')",1,89,2684.1724,2230.9329,34.977535,2230.9329,89213.66,26808.05859375,,6774.240234375
"host+('guest_1', 'guest_3')",1,90,2565.8748,2163.865,34.386963,2163.865,87851.766,27057.76953125,,6382.5458984375
"host+('guest_1', 'guest_3')",1,91,2358.5103,2098.3455,33.784576,2098.3455,86302.445,26625.173828125,,6539.626953125
"host+('guest_1', 'guest_3')",1,92,2318.3599,2035.7827,33.173912,2035.7827,85392.9,27530.890625,,6720.97216796875
"host+('guest_1', 'guest_3')",1,93,2282.5408,1974.5151,32.568924,1974.5151,86909.31,27123.568359375,,6311.94287109375
"host+('guest_1', 'guest_3')",1,94,2164.099,1912.7706,31.999125,1912.7706,86546.61,27362.68359375,,6228.09326171875
"host+('guest_1', 'guest_3')",1,95,2122.4702,1852.5583,31.458277,1852.5583,84736.734,26288.111328125,,6319.4404296875
"host+('guest_1', 'guest_3')",1,96,2111.7878,1793.9731,30.922419,1793.9731,87757.03,27557.921875,,5974.939453125
"host+('guest_1', 'guest_3')",1,97,2015.3248,1734.9908,30.347563,1734.9908,87705.45,26774.953125,,5947.26123046875
"host+('guest_1', 'guest_3')",1,98,2137.6145,1675.8687,29.772686,1675.8687,87605.4,27229.822265625,,6117.1611328125
"host+('guest_1', 'guest_3')",1,99,1972.1003,1618.7095,29.219036,1618.7095,87632.33,28082.65625,,5921.16015625
"host+('guest_1', 'guest_3')",1,100,1909.6953,1565.7465,28.712864,1565.7465,87510.93,27609.7578125,,5795.28466796875
"host+('guest_2', 'guest_3')",1,1,211003.11,145261.5,298.2572,145261.5,-76.359375,,101.625,48.40625
"host+('guest_2', 'guest_3')",1,2,165594.12,144993.05,297.9464,144993.05,9.203125,,201.828125,144.125
"host+('guest_2', 'guest_3')",1,3,162232.75,144713.52,297.6207,144713.52,84.34375,,311.03125,228.96875
"host+('guest_2', 'guest_3')",1,4,173115.33,144414.06,297.27188,144414.06,167.96875,,421.03125,342.515625
"host+('guest_2', 'guest_3')",1,5,169690.67,144073.9,296.87482,144073.9,238.14062,,565.875,449.0625
"host+('guest_2', 'guest_3')",1,6,159540.61,143686.83,296.42236,143686.83,333.59375,,718.1875,580.890625
"host+('guest_2', 'guest_3')",1,7,158672.5,143241.19,295.89767,143241.19,455.03125,,902.140625,731.8125
"host+('guest_2', 'guest_3')",1,8,171795.3,142721.66,295.2847,142721.66,580.5,,1096.03125,884.09375
"host+('guest_2', 'guest_3')",1,9,161985.28,142111.23,294.56433,142111.23,722.125,,1375.171875,1078.09375
"host+('guest_2', 'guest_3')",1,10,160760.08,141399.73,293.72144,141399.73,895.96875,,1594.59375,1297.140625
"host+('guest_2', 'guest_3')",1,11,161940.5,140583.78,292.75403,140583.78,1097.4531,,1989.09375,1560.984375
"host+('guest_2', 'guest_3')",1,12,177729.11,139627.2,291.62518,139627.2,1326.3438,,2311.328125,1892.59375
"host+('guest_2', 'guest_3')",1,13,169646.0,138514.92,290.33685,138514.92,1589.4062,,2861.921875,2210.546875
"host+('guest_2', 'guest_3')",1,14,153465.55,137235.98,288.86127,137235.98,1945.4844,,3268.3125,2577.921875
"host+('guest_2', 'guest_3')",1,15,152513.75,135811.64,287.20422,135811.64,2283.8906,,3933.90625,2931.015625
"host+('guest_2', 'guest_3')",1,16,149181.72,134188.77,285.30124,134188.77,2697.6875,,4654.8125,3288.84375
"host+('guest_2', 'guest_3')",1,17,164920.66,132374.31,283.1704,132374.31,3186.5156,,5487.296875,3903.703125
"host+('guest_2', 'guest_3')",1,18,143731.83,130341.09,280.79892,130341.09,3699.0781,,6206.875,4420.96875
"host+('guest_2', 'guest_3')",1,19,145378.17,128077.09,278.14926,128077.09,4336.25,,7033.9375,5037.28125
"host+('guest_2', 'guest_3')",1,20,147654.92,125565.29,275.1927,125565.29,4975.117,,8019.7109375,5550.6328125
"host+('guest_2', 'guest_3')",1,21,140999.19,122763.03,271.87424,122763.03,5793.578,,9159.296875,6359.90625
"host+('guest_2', 'guest_3')",1,22,130983.875,119701.69,268.20883,119701.69,6504.7812,,10492.0,6877.7578125
"host+('guest_2', 'guest_3')",1,23,135375.58,116463.07,264.24878,116463.07,7594.25,,11580.40625,7800.828125
"host+('guest_2', 'guest_3')",1,24,137768.1,112953.13,259.98865,112953.13,8736.195,,12758.09375,8371.5234375
"host+('guest_2', 'guest_3')",1,25,150458.53,109101.445,255.28014,109101.445,9967.969,,14472.0859375,9713.9453125
"host+('guest_2', 'guest_3')",1,26,124436.945,104953.53,250.12186,104953.53,11079.945,,15512.109375,10261.2734375
"host+('guest_2', 'guest_3')",1,27,116907.52,100726.19,244.74619,100726.19,12576.094,,17037.0546875,11077.03125
"host+('guest_2', 'guest_3')",1,28,113608.06,96487.875,239.33041,96487.875,14352.469,,18571.1796875,11676.421875
"host+('guest_2', 'guest_3')",1,29,113663.51,92129.12,233.7546,92129.12,15802.031,,19844.8671875,12166.6171875
"host+('guest_2', 'guest_3')",1,30,106596.57,87655.98,227.93262,87655.98,17573.594,,20236.1953125,12834.9375
"host+('guest_2', 'guest_3')",1,31,135469.95,83155.8,221.98344,83155.8,19220.953,,22141.5390625,13542.875
"host+('guest_2', 'guest_3')",1,32,98061.5,78482.08,215.74213,78482.08,21389.14,,23575.7578125,13494.1640625
"host+('guest_2', 'guest_3')",1,33,86739.5,74032.45,209.67172,74032.45,23325.906,,24791.8515625,14123.453125
"host+('guest_2', 'guest_3')",1,34,88881.836,69857.73,203.79982,69857.73,25556.805,,24913.328125,13641.4765625
"host+('guest_2', 'guest_3')",1,35,77385.164,65851.16,198.06693,65851.16,27190.164,,26444.15625,13676.4375
"host+('guest_2', 'guest_3')",1,36,77937.25,62093.26,192.47548,62093.26,30271.465,,25710.61328125,12982.33984375
"host+('guest_2', 'guest_3')",1,37,102866.12,58419.145,186.77278,58419.145,31555.926,,26886.23046875,13136.44140625
"host+('guest_2', 'guest_3')",1,38,65439.793,54681.56,180.77089,54681.56,34481.277,,26841.54296875,12119.55859375
"host+('guest_2', 'guest_3')",1,39,61866.91,51434.723,175.26576,51434.723,36224.684,,26659.58984375,11518.26953125
"host+('guest_2', 'guest_3')",1,40,56028.74,48570.27,170.23045,48570.27,39057.38,,26714.55859375,11558.171875
"host+('guest_2', 'guest_3')",1,41,56254.824,45919.082,165.42688,45919.082,41380.965,,27000.01953125,10070.03125
"host+('guest_2', 'guest_3')",1,42,50960.168,43381.027,160.66151,43381.027,43208.676,,25541.55859375,9799.796875
"host+('guest_2', 'guest_3')",1,43,55988.258,40899.09,155.95044,40899.09,45583.098,,25595.30859375,9528.328125
"host+('guest_2', 'guest_3')",1,44,45815.87,38369.082,150.96516,38369.082,48240.8,,26002.625,8149.41796875
"host+('guest_2', 'guest_3')",1,45,43565.74,36000.4,146.13095,36000.4,49932.805,,25664.13671875,8535.03515625
"host+('guest_2', 'guest_3')",1,46,41142.51,33681.008,141.24419,33681.008,52929.086,,25747.16796875,8272.62890625
"host+('guest_2', 'guest_3')",1,47,57761.445,31327.666,136.11957,31327.666,54061.68,,25510.400390625,7897.029296875
"host+('guest_2', 'guest_3')",1,48,34501.51,28712.258,130.37454,28712.258,57683.445,,24883.4375,7504.40625
"host+('guest_2', 'guest_3')",1,49,36613.02,26436.193,125.031425,26436.193,60218.086,,25233.908203125,6778.833984375
"host+('guest_2', 'guest_3')",1,50,27677.188,24210.41,119.628944,24210.41,62392.37,,25281.40625,6940.15625
"host+('guest_2', 'guest_3')",1,51,25988.91,22268.36,114.62807,22268.36,64244.18,,26653.01953125,7076.2578125
"host+('guest_2', 'guest_3')",1,52,28694.635,20395.191,109.622406,20395.191,65778.34,,24036.9921875,7273.294921875
"host+('guest_2', 'guest_3')",1,53,22363.188,18516.867,104.45463,18516.867,69058.06,,25553.03515625,7213.466796875
"host+('guest_2', 'guest_3')",1,54,22451.516,16781.002,99.395256,16781.002,69739.1,,25630.951171875,7313.7734375
"host+('guest_2', 'guest_3')",1,55,18722.24,15096.633,94.29102,15096.633,71194.93,,25960.11328125,6827.119140625
"host+('guest_2', 'guest_3')",1,56,18720.807,13521.564,89.24058,13521.564,72882.836,,25385.232421875,6528.21875
"host+('guest_2', 'guest_3')",1,57,15275.578,12005.571,84.09696,12005.571,75816.08,,25515.84375,6348.6337890625
"host+('guest_2', 'guest_3')",1,58,12530.954,10637.266,79.18266,10637.266,76046.734,,25991.92578125,6730.666015625
"host+('guest_2', 'guest_3')",1,59,11539.158,9446.565,74.54891,9446.565,78615.07,,25333.6484375,6397.5966796875
"host+('guest_2', 'guest_3')",1,60,9915.493,8374.658,70.08798,8374.658,77359.46,,26048.158203125,6213.0478515625
"host+('guest_2', 'guest_3')",1,61,12606.283,7401.1353,65.77454,7401.1353,81014.734,,27690.529296875,6075.60400390625
"host+('guest_2', 'guest_3')",1,62,8079.48,6343.7583,60.90449,6343.7583,79863.74,,26919.69921875,6296.01025390625
"host+('guest_2', 'guest_3')",1,63,6641.796,5517.0234,56.784187,5517.0234,80474.41,,25756.916015625,6293.9990234375
"host+('guest_2', 'guest_3')",1,64,5777.6787,4859.566,53.232803,4859.566,80510.89,,26528.7421875,6058.73388671875
"host+('guest_2', 'guest_3')",1,65,4888.104,4315.0083,50.090782,4315.0083,83374.36,,27206.775390625,5747.01220703125
"host+('guest_2', 'guest_3')",1,66,4719.771,3864.688,47.346123,3864.688,84251.14,,27918.75,6012.93798828125
"host+('guest_2', 'guest_3')",1,67,4035.8494,3468.4368,44.80531,3468.4368,83483.87,,26714.9453125,5625.2353515625
"host+('guest_2', 'guest_3')",1,68,3575.7605,3142.9954,42.62362,3142.9954,84472.67,,27853.58203125,5723.828125
"host+('guest_2', 'guest_3')",1,69,3222.9106,2872.8887,40.67141,2872.8887,85478.484,,28765.587890625,5730.671875
"host+('guest_2', 'guest_3')",1,70,3040.959,2644.9714,38.95397,2644.9714,84921.79,,28222.091796875,5876.591796875
"host+('guest_2', 'guest_3')",1,71,2873.7754,2458.417,37.483402,2458.417,84477.51,,29016.640625,5514.81640625
"host+('guest_2', 'guest_3')",1,72,2560.1746,2297.808,36.162926,2297.808,86425.93,,28077.603515625,5480.9248046875
"host+('guest_2', 'guest_3')",1,73,2446.9336,2166.0654,35.031937,2166.0654,85066.95,,28602.19140625,5318.03857421875
"host+('guest_2', 'guest_3')",1,74,2275.3047,2060.3193,34.057964,2060.3193,84822.89,,28651.0390625,5293.9814453125
"host+('guest_2', 'guest_3')",1,75,2224.111,1977.5383,33.277115,1977.5383,87321.64,,29268.130859375,5464.3828125
"host+('guest_2', 'guest_3')",1,76,2158.0425,1906.0974,32.65249,1906.0974,86666.625,,29676.943359375,5409.99609375
"host+('guest_2', 'guest_3')",1,77,2110.1443,1849.481,32.20317,1849.481,88002.28,,29217.71875,5229.28369140625
"host+('guest_2', 'guest_3')",1,78,2010.8964,1800.467,31.79779,1800.467,85393.83,,29987.798828125,5071.1015625
"host+('guest_2', 'guest_3')",1,79,1951.7654,1759.4253,31.459682,1759.4253,85518.62,,30666.47265625,5021.3232421875
"host+('guest_2', 'guest_3')",1,80,1834.123,1722.1981,31.13233,1722.1981,84821.32,,29405.296875,5015.56640625
"host+('guest_2', 'guest_3')",1,81,1825.944,1688.3016,30.80453,1688.3016,87024.03,,30255.21484375,4789.37109375
"host+('guest_2', 'guest_3')",1,82,1795.4655,1656.3088,30.46662,1656.3088,87597.25,,30343.30078125,4723.86328125
"host+('guest_2', 'guest_3')",1,83,1866.9138,1625.3684,30.136312,1625.3684,87370.68,,29667.765625,4884.28515625
"host+('guest_2', 'guest_3')",1,84,1786.083,1602.2031,29.905392,1602.2031,86015.336,,30331.021484375,4715.4013671875
"host+('guest_2', 'guest_3')",1,85,1747.1359,1578.38,29.680967,1578.38,84318.36,,30209.423828125,4628.521484375
"host+('guest_2', 'guest_3')",1,86,1688.6442,1558.2039,29.505733,1558.2039,86640.164,,31813.40234375,4575.666015625
"host+('guest_2', 'guest_3')",1,87,1716.3556,1539.4772,29.302923,1539.4772,87624.414,,31239.15625,4429.24267578125
"host+('guest_2', 'guest_3')",1,88,1641.7472,1524.0149,29.132576,1524.0149,85880.13,,30267.904296875,4520.6328125
"host+('guest_2', 'guest_3')",1,89,1641.2611,1508.7026,28.950438,1508.7026,87478.95,,31581.95703125,4288.38916015625
"host+('guest_2', 'guest_3')",1,90,1670.3323,1493.6073,28.79068,1493.6073,87193.016,,31680.330078125,4494.056640625
"host+('guest_2', 'guest_3')",1,91,1592.1981,1478.2397,28.654198,1478.2397,83902.74,,33353.1953125,4234.5556640625
"host+('guest_2', 'guest_3')",1,92,1626.1469,1463.9125,28.538153,1463.9125,84491.14,,31832.666015625,4358.87353515625
"host+('guest_2', 'guest_3')",1,93,1619.6345,1446.0712,28.427986,1446.0712,86672.77,,33005.2265625,4155.013671875
"host+('guest_2', 'guest_3')",1,94,1699.9689,1428.6351,28.311258,1428.6351,88413.87,,32436.283203125,4100.6103515625
"host+('guest_2', 'guest_3')",1,95,1483.8782,1416.0367,28.23772,1416.0367,84746.96,,33147.5078125,3942.142578125
"host+('guest_2', 'guest_3')",1,96,1667.1736,1400.966,28.089716,1400.966,85975.45,,32965.43359375,3944.36669921875
"host+('guest_2', 'guest_3')",1,97,1552.6737,1383.2699,27.921549,1383.2699,85682.2,,32668.59765625,3951.7109375
"host+('guest_2', 'guest_3')",1,98,1414.3851,1363.5062,27.71828,1363.5062,86186.77,,33001.6484375,3793.33251953125
"host+('guest_2', 'guest_3')",1,99,1480.1222,1345.4117,27.51842,1345.4117,89670.22,,32860.5546875,3878.45361328125
"host+('guest_2', 'guest_3')",1,100,1369.433,1328.443,27.305655,1328.443,85971.14,,33945.796875,3712.51708984375
