experiment,repetition,round,training_loss,test_mse,test_mae,baseline_ablation_mse,ablation_host,ablation_guest_1,ablation_guest_2,ablation_guest_3
"host+('guest_1', 'guest_2')",2,48,37939.543,29234.79,122.66976,29234.79,4272.086,8666.55859375,8677.5703125,
"host+('guest_1', 'guest_2')",2,49,38087.242,28511.695,121.47306,28511.695,4456.117,8068.68359375,8487.4375,
"host+('guest_1', 'guest_2')",2,50,46122.707,27826.379,120.26303,27826.379,4827.8633,6972.46484375,8688.625,
"host+('guest_1', 'guest_2')",2,51,35766.76,27239.248,119.19661,27239.248,4998.0664,7395.576171875,8309.814453125,
"host+('guest_1', 'guest_2')",2,52,34259.87,26692.31,118.076164,26692.31,5096.4473,7291.755859375,8377.369140625,
"host+('guest_1', 'guest_2')",2,53,72842.125,26164.1,116.896614,26164.1,5346.424,6887.416015625,8095.240234375,
"host+('guest_1', 'guest_2')",2,54,36461.035,25548.814,115.588165,25548.814,5551.4746,6721.83203125,7824.361328125,
"host+('guest_1', 'guest_2')",2,55,71914.39,25064.092,114.45435,25064.092,5676.3926,6457.001953125,7154.806640625,
"host+('guest_1', 'guest_2')",2,56,34789.094,24529.54,113.260956,24529.54,6020.3125,5459.3671875,7364.916015625,
"host+('guest_1', 'guest_2')",2,57,32503.404,24095.584,112.079185,24095.584,6261.5605,5778.263671875,7303.408203125,
"host+('guest_1', 'guest_2')",2,58,34528.71,23720.684,110.95,23720.684,6406.506,5826.546875,7301.83203125,
"host+('guest_1', 'guest_2')",2,59,33319.88,23352.832,109.81353,23352.832,6594.2617,5194.712890625,6606.45703125,
"host+('guest_1', 'guest_2')",2,60,34161.7,23004.393,108.683136,23004.393,6776.541,5127.998046875,7236.19140625,
"host+('guest_1', 'guest_2')",2,61,31976.094,22677.186,107.58486,22677.186,6724.6523,4994.232421875,7521.341796875,
"host+('guest_1', 'guest_2')",2,62,30983.857,22371.559,106.52104,22371.559,6864.914,5072.2109375,7486.482421875,
"host+('guest_1', 'guest_2')",2,63,63886.793,22059.553,105.40381,22059.553,6949.1465,5071.662109375,7396.64453125,
"host+('guest_1', 'guest_2')",2,64,34148.25,21663.268,104.081375,21663.268,7020.543,4716.228515625,8007.005859375,
"host+('guest_1', 'guest_2')",2,65,32492.1,21336.541,102.94275,21336.541,7504.297,4566.90234375,7839.72265625,
"host+('guest_1', 'guest_2')",2,66,30953.625,21077.33,102.005936,21077.33,7184.203,4702.75,7541.720703125,
"host+('guest_1', 'guest_2')",2,67,30984.096,20827.115,101.02959,20827.115,7280.383,4806.828125,7455.75390625,
"host+('guest_1', 'guest_2')",2,68,31702.139,20622.229,100.16167,20622.229,7103.4727,4758.17578125,8019.7734375,
"host+('guest_1', 'guest_2')",2,69,29315.424,20406.102,99.195,20406.102,7628.285,5013.470703125,7843.59375,
"host+('guest_1', 'guest_2')",2,70,29158.533,20199.494,98.24529,20199.494,7549.119,4861.609375,8256.556640625,
"host+('guest_1', 'guest_2')",2,71,30991.729,20000.29,97.34433,20000.29,8003.332,5017.630859375,8298.244140625,
"host+('guest_1', 'guest_2')",2,72,30549.182,19809.578,96.53103,19809.578,8097.3125,5404.205078125,8682.140625,
"host+('guest_1', 'guest_2')",2,73,28942.8,19632.145,95.735405,19632.145,8476.059,4740.615234375,9140.3671875,
"host+('guest_1', 'guest_2')",2,74,30063.25,19454.09,94.92185,19454.09,8283.904,4613.958984375,9225.716796875,
"host+('guest_1', 'guest_2')",2,75,28052.389,19278.916,94.13281,19278.916,8088.8164,5097.734375,8963.7265625,
"host+('guest_1', 'guest_2')",2,76,28733.88,19116.67,93.370804,19116.67,8078.8945,5099.083984375,8779.099609375,
"host+('guest_1', 'guest_2')",2,77,28497.2,18972.906,92.673546,18972.906,8545.6,5195.599609375,8994.03125,
"host+('guest_1', 'guest_2')",2,78,28415.865,18832.58,92.00257,18832.58,8360.371,5297.14453125,9209.60546875,
"host+('guest_1', 'guest_2')",2,79,29250.357,18698.3,91.30253,18698.3,8032.201,5175.185546875,8796.21484375,
"host+('guest_1', 'guest_2')",2,80,29370.236,18576.717,90.661865,18576.717,8466.268,5187.419921875,9290.94921875,
"host+('guest_1', 'guest_2')",2,81,29911.473,18454.174,90.037224,18454.174,9069.586,4893.734375,9134.51171875,
"host+('guest_1', 'guest_2')",2,82,27488.527,18359.049,89.56259,18359.049,8715.984,4883.28515625,9848.0078125,
"host+('guest_1', 'guest_2')",2,83,28985.893,18261.121,88.997856,18261.121,8789.898,4884.72265625,9421.435546875,
"host+('guest_1', 'guest_2')",2,84,30142.562,18152.818,88.45844,18152.818,8552.129,5032.5078125,9267.876953125,
"host+('guest_1', 'guest_2')",2,85,28472.066,18057.275,88.05127,18057.275,9052.947,4927.66796875,9864.869140625,
"host+('guest_1', 'guest_2')",2,86,29873.4,17971.537,87.689445,17971.537,9025.293,5042.412109375,9761.82421875,
"host+('guest_1', 'guest_2')",2,87,28131.596,17908.438,87.41416,17908.438,8877.133,4236.134765625,9605.208984375,
"host+('guest_1', 'guest_2')",2,88,26446.908,17839.016,87.00758,17839.016,8908.25,4364.04296875,10077.5,
"host+('guest_1', 'guest_2')",2,89,26856.78,17767.725,86.55128,17767.725,8975.561,4568.212890625,9745.181640625,
"host+('guest_1', 'guest_2')",2,90,27368.908,17707.797,86.0913,17707.797,8769.57,4746.435546875,9917.416015625,
"host+('guest_1', 'guest_2')",2,91,26569.139,17645.602,85.592026,17645.602,9224.58,5250.955078125,10132.72265625,
"host+('guest_1', 'guest_2')",2,92,27431.893,17592.11,85.13481,17592.11,9045.449,4726.291015625,11033.482421875,
"host+('guest_1', 'guest_2')",2,93,35272.656,17551.637,84.81361,17551.637,8794.926,4811.5078125,9803.9375,
"host+('guest_1', 'guest_2')",2,94,28109.49,17522.281,84.69126,17522.281,9307.248,5188.41796875,10574.29296875,
"host+('guest_1', 'guest_2')",2,95,51283.496,17475.623,84.469795,17475.623,9349.887,4611.427734375,10335.66015625,
"host+('guest_1', 'guest_2')",2,96,26634.281,17377.352,84.014885,17377.352,9332.051,4965.7421875,10044.4765625,
"host+('guest_1', 'guest_2')",2,97,39510.973,17318.838,83.677605,17318.838,9342.053,4708.955078125,10122.9375,
"host+('guest_1', 'guest_2')",2,98,30492.645,17294.613,83.650276,17294.613,9474.07,4301.787109375,10279.7109375,
"host+('guest_1', 'guest_2')",2,99,26368.094,17279.264,83.59289,17279.264,9458.637,4154.306640625,10032.283203125,
"host+('guest_1', 'guest_2')",2,100,27122.553,17250.387,83.338684,17250.387,9692.691,4243.80078125,10517.49609375,
"host+('guest_1', 'guest_2')",3,1,81381.89,69615.69,182.08585,69615.69,19.289062,121.484375,169.359375,
"host+('guest_1', 'guest_2')",3,2,87861.36,69485.336,181.84996,69485.336,36.828125,178.6875,219.6640625,
"host+('guest_1', 'guest_2')",3,3,81751.87,69347.35,181.60022,69347.35,51.796875,242.796875,266.2421875,
"host+('guest_1', 'guest_2')",3,4,83664.7,69202.34,181.33638,69202.34,67.75781,285.5625,329.25,
"host+('guest_1', 'guest_2')",3,5,82427.734,69044.234,181.04742,69044.234,97.00781,350.8203125,406.046875,
"host+('guest_1', 'guest_2')",3,6,83197.086,68873.83,180.73137,68873.83,113.9375,406.7265625,466.5859375,
"host+('guest_1', 'guest_2')",3,7,79703.695,68683.02,180.37946,68683.02,127.640625,474.984375,542.4453125,
"host+('guest_1', 'guest_2')",3,8,84131.44,68473.016,179.99704,68473.016,166.60156,554.34375,624.578125,
"host+('guest_1', 'guest_2')",3,9,82133.8,68239.23,179.57492,68239.23,190.53906,705.0234375,721.7734375,
"host+('guest_1', 'guest_2')",3,10,82085.98,67973.805,179.10297,67973.805,205.79688,753.6171875,861.9453125,
"host+('guest_1', 'guest_2')",3,11,82484.42,67679.75,178.57988,67679.75,239.66406,876.0703125,921.859375,
"host+('guest_1', 'guest_2')",3,12,80689.375,67347.8,177.9947,67347.8,291.0,1013.6015625,1074.734375,
"host+('guest_1', 'guest_2')",3,13,82511.67,66979.16,177.34375,66979.16,317.85938,1111.15625,1179.4296875,
"host+('guest_1', 'guest_2')",3,14,78103.81,66566.89,176.61865,66566.89,360.6328,1310.890625,1360.984375,
"host+('guest_1', 'guest_2')",3,15,84254.805,66115.305,175.82805,66115.305,421.9922,1443.875,1538.5703125,
"host+('guest_1', 'guest_2')",3,16,80424.734,65602.766,174.94284,65602.766,469.21094,1645.1953125,1738.1875,
"host+('guest_1', 'guest_2')",3,17,78222.15,65041.902,173.97647,65041.902,562.01953,1825.22265625,1943.04296875,
"host+('guest_1', 'guest_2')",3,18,78004.96,64433.01,172.914,64433.01,614.3789,2082.81640625,2119.60546875,
"host+('guest_1', 'guest_2')",3,19,82305.125,63755.93,171.73393,63755.93,661.58984,2323.9140625,2428.265625,
"host+('guest_1', 'guest_2')",3,20,76552.11,63002.633,170.41168,63002.633,785.6758,2644.3203125,2657.1484375,
"host+('guest_1', 'guest_2')",3,21,77964.3,62193.418,169.01384,62193.418,878.78516,2859.71484375,2898.27734375,
"host+('guest_1', 'guest_2')",3,22,78942.336,61310.01,167.52867,61310.01,928.28516,3225.4296875,3228.9453125,
"host+('guest_1', 'guest_2')",3,23,75287.18,60348.977,165.95769,60348.977,1057.5859,3484.4296875,3492.59765625,
"host+('guest_1', 'guest_2')",3,24,71744.86,59319.42,164.31012,59319.42,1186.9883,3844.2421875,3899.83984375,
"host+('guest_1', 'guest_2')",3,25,76407.21,58224.684,162.57338,58224.684,1254.3047,4092.1015625,4208.88671875,
"host+('guest_1', 'guest_2')",3,26,72933.484,57036.934,160.72919,57036.934,1430.2344,4600.44921875,4745.359375,
"host+('guest_1', 'guest_2')",3,27,70195.14,55788.36,158.81236,55788.36,1555.4844,5021.6875,4916.71484375,
"host+('guest_1', 'guest_2')",3,28,68828.12,54477.703,156.8478,54477.703,1757.6367,5403.5234375,5185.734375,
"host+('guest_1', 'guest_2')",3,29,66116.32,53106.92,154.8206,53106.92,1845.7773,5744.89453125,5728.37890625,
"host+('guest_1', 'guest_2')",3,30,65498.332,51699.176,152.69878,51699.176,2016.7031,5973.61328125,6217.1484375,
"host+('guest_1', 'guest_2')",3,31,65860.37,50202.734,150.47975,50202.734,2249.6992,6830.44921875,6489.265625,
"host+('guest_1', 'guest_2')",3,32,58679.695,48685.082,148.25156,48685.082,2512.711,6905.015625,7049.43359375,
"host+('guest_1', 'guest_2')",3,33,62541.805,47142.254,145.99316,47142.254,2552.2227,7184.0546875,7416.86328125,
"host+('guest_1', 'guest_2')",3,34,58926.773,45542.906,143.69223,45542.906,2781.2852,7662.06640625,7865.0703125,
"host+('guest_1', 'guest_2')",3,35,56760.254,43934.89,141.36983,43934.89,3064.6836,8094.859375,8097.93359375,
"host+('guest_1', 'guest_2')",3,36,56858.707,42295.707,139.01494,42295.707,3124.789,8731.5703125,8466.5859375,
"host+('guest_1', 'guest_2')",3,37,51464.8,40673.523,136.73006,40673.523,3272.5312,8472.3515625,8889.74609375,
"host+('guest_1', 'guest_2')",3,38,55291.04,39075.04,134.59776,39075.04,3766.4023,8743.390625,9059.3203125,
"host+('guest_1', 'guest_2')",3,39,49646.195,37440.098,132.39456,37440.098,3978.0898,9291.7109375,9471.953125,
"host+('guest_1', 'guest_2')",3,40,44995.496,35899.02,130.22537,35899.02,4211.953,9388.77734375,9012.078125,
"host+('guest_1', 'guest_2')",3,41,45952.82,34474.074,128.21268,34474.074,4218.672,9288.09765625,9540.6328125,
"host+('guest_1', 'guest_2')",3,42,44309.137,33106.688,126.40245,33106.688,4569.129,9291.34765625,9901.58984375,
"host+('guest_1', 'guest_2')",3,43,39971.363,31814.898,124.61604,31814.898,4766.7305,9222.66796875,9826.6171875,
"host+('guest_1', 'guest_2')",3,44,39922.367,30648.066,122.93928,30648.066,5031.867,9373.33203125,9769.015625,
"host+('guest_1', 'guest_2')",3,45,39568.664,29568.152,121.36365,29568.152,5562.418,9056.4765625,9438.8359375,
"host+('guest_1', 'guest_2')",3,46,39177.645,28556.541,119.81723,28556.541,5511.373,9067.951171875,9691.701171875,
"host+('guest_1', 'guest_2')",3,47,38648.957,27585.096,118.34397,27585.096,5868.205,8598.580078125,9112.396484375,
"host+('guest_1', 'guest_2')",3,48,37725.77,26655.463,116.83732,26655.463,6036.672,8167.826171875,9081.822265625,
"host+('guest_1', 'guest_2')",3,49,34120.066,25851.941,115.396126,25851.941,6190.955,8565.484375,9365.98828125,
"host+('guest_1', 'guest_2')",3,50,34482.88,25147.668,113.97183,25147.668,6441.9316,7532.544921875,9021.20703125,
"host+('guest_1', 'guest_2')",3,51,66972.65,24484.9,112.50457,24484.9,6598.4414,7102.69921875,8782.310546875,
"host+('guest_1', 'guest_2')",3,52,33063.125,23754.777,110.85718,23754.777,6980.7695,6842.078125,8445.25390625,
"host+('guest_1', 'guest_2')",3,53,33057.965,23215.066,109.46235,23215.066,7203.334,6601.888671875,8535.744140625,
"host+('guest_1', 'guest_2')",3,54,31996.629,22756.193,108.1896,22756.193,7524.2266,6929.326171875,8123.171875,
"host+('guest_1', 'guest_2')",3,55,31417.125,22363.07,106.98216,22363.07,7657.666,6263.734375,8035.833984375,
"host+('guest_1', 'guest_2')",3,56,31723.238,22013.998,105.82455,22013.998,7772.6094,6471.2578125,8304.421875,
"host+('guest_1', 'guest_2')",3,57,30885.111,21659.627,104.665886,21659.627,7692.867,5780.927734375,7846.32421875,
"host+('guest_1', 'guest_2')",3,58,31709.047,21328.521,103.535126,21328.521,7732.8477,6406.8984375,8259.87109375,
"host+('guest_1', 'guest_2')",3,59,29936.156,21001.084,102.4121,21001.084,8001.3066,5813.19921875,7781.923828125,
"host+('guest_1', 'guest_2')",3,60,28950.006,20708.268,101.350105,20708.268,7940.7773,6252.724609375,8148.640625,
"host+('guest_1', 'guest_2')",3,61,30287.736,20444.402,100.34552,20444.402,7824.3594,5759.416015625,8551.9453125,
"host+('guest_1', 'guest_2')",3,62,57972.965,20172.564,99.27832,20172.564,8148.416,5863.009765625,8056.005859375,
"host+('guest_1', 'guest_2')",3,63,29138.371,19826.861,97.924545,19826.861,8308.064,4999.09765625,7949.615234375,
"host+('guest_1', 'guest_2')",3,64,30349.91,19555.793,96.73554,19555.793,8841.939,5082.01953125,7812.50390625,
"host+('guest_1', 'guest_2')",3,65,29707.125,19332.527,95.697426,19332.527,8853.256,5194.138671875,7502.568359375,
"host+('guest_1', 'guest_2')",3,66,31324.822,19156.695,94.78869,19156.695,8840.844,5178.212890625,8702.06640625,
"host+('guest_1', 'guest_2')",3,67,30794.191,18996.307,93.96872,18996.307,8777.451,5000.078125,8459.626953125,
"host+('guest_1', 'guest_2')",3,68,29288.475,18862.117,93.28319,18862.117,8892.27,4874.435546875,8635.943359375,
"host+('guest_1', 'guest_2')",3,69,28627.027,18736.62,92.60004,18736.62,9045.3125,5878.630859375,8395.953125,
"host+('guest_1', 'guest_2')",3,70,27855.922,18611.15,91.8811,18611.15,9398.092,5516.07421875,8517.466796875,
"host+('guest_1', 'guest_2')",3,71,29263.55,18498.379,91.22416,18498.379,8947.561,5297.28515625,8618.68359375,
"host+('guest_1', 'guest_2')",3,72,27632.428,18398.723,90.65375,18398.723,9205.156,5216.236328125,8762.958984375,
"host+('guest_1', 'guest_2')",3,73,30696.443,18294.197,90.08414,18294.197,9433.93,5420.171875,9001.83984375,
"host+('guest_1', 'guest_2')",3,74,38263.934,18181.746,89.50484,18181.746,8898.764,5206.89453125,8922.353515625,
"host+('guest_1', 'guest_2')",3,75,27899.34,18103.545,89.155304,18103.545,8933.512,4882.376953125,8630.076171875,
"host+('guest_1', 'guest_2')",3,76,30953.568,18032.607,88.806145,18032.607,8917.391,4893.802734375,8789.931640625,
"host+('guest_1', 'guest_2')",3,77,28860.62,17977.57,88.51084,17977.57,9266.939,4891.564453125,8816.8984375,
"host+('guest_1', 'guest_2')",3,78,31537.5,17926.785,88.21074,17926.785,9050.268,5121.828125,8820.728515625,
"host+('guest_1', 'guest_2')",3,79,28656.426,17876.18,87.967575,17876.18,8876.531,4524.296875,8964.904296875,
"host+('guest_1', 'guest_2')",3,80,33624.137,17811.074,87.6092,17811.074,8748.449,4310.279296875,9435.755859375,
"host+('guest_1', 'guest_2')",3,81,28979.932,17762.305,87.34799,17762.305,8613.225,4794.9453125,8946.677734375,
"host+('guest_1', 'guest_2')",3,82,26494.975,17701.27,86.94214,17701.27,8807.783,4524.03125,9319.763671875,
"host+('guest_1', 'guest_2')",3,83,27187.842,17634.094,86.49773,17634.094,9216.301,4881.15625,9511.447265625,
"host+('guest_1', 'guest_2')",3,84,27062.527,17574.537,86.1018,17574.537,8890.977,4795.83203125,9077.275390625,
"host+('guest_1', 'guest_2')",3,85,26281.365,17508.154,85.61441,17508.154,9413.982,4669.33203125,9681.08203125,
"host+('guest_1', 'guest_2')",3,86,27240.072,17448.664,85.12187,17448.664,9102.141,4708.7578125,9746.55078125,
"host+('guest_1', 'guest_2')",3,87,28514.268,17393.344,84.64811,17393.344,9262.539,5038.7421875,9310.431640625,
"host+('guest_1', 'guest_2')",3,88,26205.174,17347.254,84.2916,17347.254,9182.184,4444.68359375,9295.607421875,
"host+('guest_1', 'guest_2')",3,89,30446.504,17298.463,83.94802,17298.463,9461.672,4725.2734375,9768.30078125,
"host+('guest_1', 'guest_2')",3,90,26310.232,17255.803,83.71438,17255.803,9262.83,4631.49609375,9543.275390625,
"host+('guest_1', 'guest_2')",3,91,30016.65,17221.613,83.46515,17221.613,9285.496,4734.939453125,9824.421875,
"host+('guest_1', 'guest_2')",3,92,27563.354,17196.117,83.24686,17196.117,9382.355,4405.09765625,9949.3515625,
"host+('guest_1', 'guest_2')",3,93,29100.428,17170.355,83.00708,17170.355,9223.459,4618.728515625,10072.822265625,
"host+('guest_1', 'guest_2')",3,94,28531.121,17151.885,82.839386,17151.885,9290.246,4523.955078125,9398.080078125,
"host+('guest_1', 'guest_2')",3,95,29408.143,17142.268,82.74673,17142.268,9131.023,4902.154296875,10013.806640625,
"host+('guest_1', 'guest_2')",3,96,27586.598,17123.516,82.64151,17123.516,9542.98,4541.537109375,9776.251953125,
"host+('guest_1', 'guest_2')",3,97,28257.979,17102.533,82.49297,17102.533,8849.049,4675.224609375,10173.6640625,
"host+('guest_1', 'guest_2')",3,98,26109.072,17087.355,82.34443,17087.355,9242.234,4687.3125,9829.693359375,
"host+('guest_1', 'guest_2')",3,99,25652.521,17063.094,82.09753,17063.094,9194.66,4747.31640625,9947.01953125,
"host+('guest_1', 'guest_2')",3,100,27897.783,17036.578,81.824196,17036.578,9441.73,4859.388671875,10464.619140625,
"host+('guest_1', 'guest_3')",1,1,85185.086,69767.14,182.51955,69767.14,79.90625,32.1484375,,37.3984375
"host+('guest_1', 'guest_3')",1,2,90448.73,69647.33,182.31906,69647.33,106.60156,82.1953125,,75.234375
"host+('guest_1', 'guest_3')",1,3,84084.625,69521.17,182.10965,69521.17,122.828125,135.8671875,,114.140625
"host+('guest_1', 'guest_3')",1,4,86619.86,69388.71,181.88663,69388.71,154.59375,186.7109375,,163.0625
"host+('guest_1', 'guest_3')",1,5,81263.0,69245.32,181.64519,69245.32,171.83594,249.40625,,197.921875
"host+('guest_1', 'guest_3')",1,6,87971.75,69089.336,181.38007,69089.336,211.14844,317.0625,,254.6953125
"host+('guest_1', 'guest_3')",1,7,87006.336,68913.62,181.08157,68913.62,216.49219,395.5546875,,311.546875
"host+('guest_1', 'guest_3')",1,8,82308.88,68718.13,180.74747,68718.13,262.85938,454.734375,,370.9609375
"host+('guest_1', 'guest_3')",1,9,85489.98,68504.93,180.38742,68504.93,281.59375,561.7421875,,425.40625
"host+('guest_1', 'guest_3')",1,10,82350.19,68262.86,179.98692,68262.86,337.96875,655.8359375,,500.9921875
"host+('guest_1', 'guest_3')",1,11,83616.86,67995.914,179.54086,67995.914,364.39844,754.171875,,579.0546875
"host+('guest_1', 'guest_3')",1,12,84600.07,67703.516,179.04735,67703.516,438.14844,886.4375,,662.9296875
"host+('guest_1', 'guest_3')",1,13,81562.39,67373.32,178.50648,67373.32,478.1328,1031.5703125,,767.359375
"host+('guest_1', 'guest_3')",1,14,80328.6,67010.43,177.91034,67010.43,535.5078,1175.1640625,,835.421875
"host+('guest_1', 'guest_3')",1,15,79042.4,66615.03,177.25696,66615.03,580.28906,1331.28125,,985.203125
"host+('guest_1', 'guest_3')",1,16,80438.27,66178.555,176.5339,66178.555,612.9219,1558.96875,,1099.625
"host+('guest_1', 'guest_3')",1,17,75972.87,65701.445,175.7413,65701.445,690.8672,1751.625,,1212.6171875
"host+('guest_1', 'guest_3')",1,18,81996.69,65177.664,174.87378,65177.664,751.0547,1978.328125,,1387.1796875
"host+('guest_1', 'guest_3')",1,19,78487.42,64594.996,173.90518,64594.996,847.77344,2187.84765625,,1454.63671875
"host+('guest_1', 'guest_3')",1,20,78462.18,63954.254,172.83568,63954.254,899.8711,2407.18359375,,1703.40234375
"host+('guest_1', 'guest_3')",1,21,78704.414,63262.91,171.66415,63262.91,1016.3594,2706.94140625,,1949.734375
"host+('guest_1', 'guest_3')",1,22,72959.74,62508.61,170.39217,62508.61,1083.5781,2953.48828125,,2063.84765625
"host+('guest_1', 'guest_3')",1,23,83847.875,61703.98,169.07066,61703.98,1197.4023,3494.9453125,,2258.16015625
"host+('guest_1', 'guest_3')",1,24,71362.59,60808.902,167.64658,60808.902,1370.7539,3741.13671875,,2471.61328125
"host+('guest_1', 'guest_3')",1,25,72554.49,59873.758,166.17967,59873.758,1540.4102,4055.296875,,2695.17578125
"host+('guest_1', 'guest_3')",1,26,70064.04,58858.934,164.61197,58858.934,1615.5898,4486.23046875,,2940.7890625
"host+('guest_1', 'guest_3')",1,27,71686.96,57795.574,162.96617,57795.574,1704.3438,4883.12890625,,3257.83203125
"host+('guest_1', 'guest_3')",1,28,75183.82,56654.6,161.22487,56654.6,1820.8984,5200.01171875,,3495.74609375
"host+('guest_1', 'guest_3')",1,29,66870.7,55404.973,159.3768,55404.973,2020.2617,5739.94921875,,3686.10546875
"host+('guest_1', 'guest_3')",1,30,64892.07,54117.297,157.46965,54117.297,2311.75,6367.88671875,,3867.15234375
"host+('guest_1', 'guest_3')",1,31,75233.06,52785.094,155.51996,52785.094,2329.8984,6707.484375,,4247.80859375
"host+('guest_1', 'guest_3')",1,32,66255.86,51332.38,153.35944,51332.38,2562.8008,7073.4140625,,4540.37890625
"host+('guest_1', 'guest_3')",1,33,62201.758,49851.08,151.10103,49851.08,2747.2617,7548.3515625,,4716.34375
"host+('guest_1', 'guest_3')",1,34,60098.78,48354.652,148.92184,48354.652,2989.9648,8148.93359375,,4955.71875
"host+('guest_1', 'guest_3')",1,35,59134.137,46825.094,146.72142,46825.094,3228.6562,8438.09765625,,5270.1875
"host+('guest_1', 'guest_3')",1,36,58645.125,45267.39,144.4739,45267.39,3587.0938,8875.71484375,,5317.92578125
"host+('guest_1', 'guest_3')",1,37,55070.477,43720.523,142.15688,43720.523,3614.0234,9202.9296875,,5796.50390625
"host+('guest_1', 'guest_3')",1,38,51979.71,42202.242,139.89801,42202.242,3905.6758,10074.76953125,,5668.23046875
"host+('guest_1', 'guest_3')",1,39,57061.523,40672.96,137.629,40672.96,4147.7695,10246.29296875,,6195.56640625
"host+('guest_1', 'guest_3')",1,40,90430.68,39093.91,135.28877,39093.91,4293.84,10406.05078125,,6119.22265625
"host+('guest_1', 'guest_3')",1,41,48848.38,37457.42,132.86699,37457.42,4712.4844,10976.7109375,,6344.5546875
"host+('guest_1', 'guest_3')",1,42,48484.52,35996.723,130.63689,35996.723,4739.1953,11266.08203125,,5960.74609375
"host+('guest_1', 'guest_3')",1,43,48519.32,34653.496,128.48204,34653.496,5139.2266,11271.75390625,,6422.2890625
"host+('guest_1', 'guest_3')",1,44,43244.45,33382.53,126.465515,33382.53,5160.1562,11590.38671875,,6321.6875
"host+('guest_1', 'guest_3')",1,45,44073.074,32215.385,124.60526,32215.385,5302.3887,11658.962890625,,6041.232421875
"host+('guest_1', 'guest_3')",1,46,40700.223,31117.854,122.8497,31117.854,5586.9355,11522.755859375,,6126.841796875
"host+('guest_1', 'guest_3')",1,47,39097.504,30112.754,121.13916,30112.754,5975.379,11168.81640625,,5903.10546875
"host+('guest_1', 'guest_3')",1,48,37567.496,29169.836,119.482735,29169.836,5826.6797,11728.3046875,,5658.08984375
"host+('guest_1', 'guest_3')",1,49,40440.52,28314.307,117.9996,28314.307,5957.826,11296.904296875,,5831.693359375
"host+('guest_1', 'guest_3')",1,50,37784.438,27522.8,116.635956,27522.8,6215.4766,10749.6484375,,5425.9375
"host+('guest_1', 'guest_3')",1,51,38154.7,26827.564,115.379074,26827.564,6449.5293,11063.736328125,,5193.548828125
"host+('guest_1', 'guest_3')",1,52,40726.383,26142.516,113.9998,26142.516,6431.0293,10954.34375,,5234.64453125
"host+('guest_1', 'guest_3')",1,53,35692.492,25521.203,112.66232,25521.203,6830.0605,10283.53515625,,5304.205078125
"host+('guest_1', 'guest_3')",1,54,35274.363,25017.105,111.522064,25017.105,7036.1426,10010.62109375,,4980.87890625
"host+('guest_1', 'guest_3')",1,55,45309.18,24539.25,110.396545,24539.25,6983.2715,9907.54296875,,4609.24609375
"host+('guest_1', 'guest_3')",1,56,31816.49,24146.162,109.4679,24146.162,7036.205,9664.533203125,,4633.716796875
"host+('guest_1', 'guest_3')",1,57,33962.39,23769.037,108.53088,23769.037,7620.1777,9399.306640625,,4711.392578125
"host+('guest_1', 'guest_3')",1,58,34321.55,23394.582,107.542625,23394.582,7460.8867,8713.04296875,,4288.861328125
"host+('guest_1', 'guest_3')",1,59,34977.434,23004.521,106.41306,23004.521,7880.451,8731.326171875,,4316.15625
"host+('guest_1', 'guest_3')",1,60,31922.701,22622.21,105.26156,22622.21,7630.4727,8876.517578125,,4331.56640625
"host+('guest_1', 'guest_3')",1,61,32059.143,22285.398,104.157776,22285.398,8273.148,8782.068359375,,3909.095703125
"host+('guest_1', 'guest_3')",1,62,32631.506,21967.77,103.07223,21967.77,8164.676,8881.015625,,4063.947265625
"host+('guest_1', 'guest_3')",1,63,31812.309,21699.385,102.13661,21699.385,8284.527,8578.216796875,,4066.50390625
"host+('guest_1', 'guest_3')",1,64,29580.246,21434.361,101.19124,21434.361,8195.533,8542.19140625,,4010.68359375
"host+('guest_1', 'guest_3')",1,65,32037.807,21180.232,100.26181,21180.232,8453.828,8869.8125,,4263.333984375
"host+('guest_1', 'guest_3')",1,66,58369.332,20952.793,99.45101,20952.793,8552.932,8207.8046875,,4225.849609375
"host+('guest_1', 'guest_3')",1,67,29774.518,20630.219,98.30973,20630.219,9005.816,8539.3046875,,3737.916015625
"host+('guest_1', 'guest_3')",1,68,28328.11,20384.656,97.34189,20384.656,9061.1875,7863.814453125,,4173.470703125
"host+('guest_1', 'guest_3')",1,69,29619.291,20176.18,96.45092,20176.18,8867.045,8428.583984375,,4056.20703125
"host+('guest_1', 'guest_3')",1,70,32006.799,19997.53,95.65856,19997.53,9154.465,7904.904296875,,4419.177734375
"host+('guest_1', 'guest_3')",1,71,29808.828,19844.395,94.96668,19844.395,8984.684,8429.90234375,,4130.8046875
"host+('guest_1', 'guest_3')",1,72,32401.924,19703.186,94.29962,19703.186,8898.379,8844.568359375,,4065.294921875
"host+('guest_1', 'guest_3')",1,73,29270.076,19564.543,93.662186,19564.543,9083.295,8270.630859375,,4586.36328125
"host+('guest_1', 'guest_3')",1,74,29000.504,19431.922,93.03329,19431.922,9428.32,8435.8125,,4408.318359375
"host+('guest_1', 'guest_3')",1,75,27412.33,19314.05,92.45569,19314.05,9342.77,8588.197265625,,4503.640625
"host+('guest_1', 'guest_3')",1,76,30269.965,19195.334,91.86114,19195.334,9084.604,8332.1171875,,4394.12890625
